"sppid","species","scinam","rank","spp_code","tsnid","ndet","nsite","map.det","useavail.north","veghf.north","useavail.south","soilhf.south","map.pred","origin","nonnative","comments"
"Erigeron.philadelphicus","Philadelphia Fleabane","Erigeron philadelphicus","Species","ErigeronPhiladelphicus",99004376,119,66,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Erigeron.pumilus","Hairy Fleabane","Erigeron pumilus","Species","ErigeronPumilus",99004377,45,23,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Erigeron.speciosus","Showy Fleabane","Erigeron speciosus","Species","ErigeronSpeciosus",99004378,18,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Erigeron.trifidus","Trifid Leaved Fleabane","Erigeron trifidus","Species","ErigeronTrifidus",99004379,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Eriogonum","Umbrella-Plants","Eriogonum","Genus","Eriogonum",99002043,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Eriogonum.flavum","Yellow Umbrella-Plant","Eriogonum flavum","Species","EriogonumFlavum",99002044,31,16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Eriophorum","Cotton Grasses","Eriophorum","Genus","Eriophorum",99004215,6,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Eriophorum.angustifolium",NA,"Eriophorum angustifolium","Species","EriophorumAngustifolium",99004224,73,32,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Eriophorum.brachyantherum","Close Sheathed Cotton Grass","Eriophorum brachyantherum","Species","EriophorumBrachyantherum",99004216,42,20,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Eriophorum.chamissonis","Russett Cotton Grass","Eriophorum chamissonis","Species","EriophorumChamissonis",99004218,19,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Eriophorum.gracile","Slender Cotton Grass","Eriophorum gracile","Species","EriophorumGracile",99004219,28,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Eriophorum.vaginatum","Sheathed Cotton Grass","Eriophorum vaginatum","Species","EriophorumVaginatum",99004221,364,136,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Eriophorum.viridicarinatum","Thin Leaved Cotton Grass","Eriophorum viridicarinatum","Species","EriophorumViridicarinatum",99004222,26,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Erodium.cicutarium","Stork's Bill","Erodium cicutarium","Species","ErodiumCicutarium",99003791,38,14,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Erucastrum.gallicum","Dog Mustard","Erucastrum gallicum","Species","ErucastrumGallicum",99001995,28,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Erysimum","Wallflowers","Erysimum","Genus","Erysimum",99001998,43,17,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
"Erysimum.asperum","Western Wallflower","Erysimum asperum","Species","ErysimumAsperum",99004906,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Erysimum.cheiranthoides","Wormseed Mustard","Erysimum cheiranthoides","Species","ErysimumCheiranthoides",99002002,191,93,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Erysimum.inconspicuum","Small-flowered Rocket","Erysimum inconspicuum","Species","ErysimumInconspicuum",99002001,180,75,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Escobaria.vivipara","Ball cactus","Escobaria vivipara","Species","EscobariaVivipara",99003227,90,52,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Euphorbia.esula","Leafy Spurge","Euphorbia esula","Species","EuphorbiaEsula",99003540,20,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Euphorbia.glyptosperma","Ridge-Seed Spurge","Euphorbia glyptosperma","Species","EuphorbiaGlyptosperma",99003542,5,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Euphorbia.serpyllifolia",NA,"Euphorbia serpyllifolia","Species","EuphorbiaSerpyllifolia",99005180,44,15,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Euphrasia.nemorosa","Common Eyebright","Euphrasia nemorosa","Species","EuphrasiaNemorosa",99004985,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Eurybia.conspicua","Showy Aster","Eurybia conspicua","Species","EurybiaConspicua",99004577,1064,369,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Euthamia.graminifolia","Flat Top Fragrant Goldenrod","Euthamia graminifolia","Species","EuthamiaGraminifolia",99004580,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Fagopyrum","Buckwheats","Fagopyrum","Genus","Fagopyrum",99002064,44,14,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
"Fagopyrum.esculentum","Buckwheat","Fagopyrum esculentum","Species","FagopyrumEsculentum",99002066,48,16,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Fagopyrum.tataricum","Tartary Buckwheat","Fagopyrum tataricum","Species","FagopyrumTataricum",99002065,164,54,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Fallopia.convolvulus","Black Bindweed","Fallopia convolvulus","Species","FallopiaConvolvulus",99002063,560,187,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Festuca","Fescues","Festuca","Genus","Festuca",99004041,30,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA
"Festuca.brachyphylla","Alpine Fescue","Festuca brachyphylla","Species","FestucaBrachyphylla",99004043,12,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Festuca.campestris","Foothills Rough Fescue","Festuca campestris","Species","FestucaCampestris",99004051,20,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Festuca.hallii","Plains Rough Fescue","Festuca hallii","Species","FestucaHallii",99004045,236,79,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Festuca.idahoensis","Bluebunch Fescue","Festuca idahoensis","Species","FestucaIdahoensis",99004046,58,17,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Festuca.ovina","Sheep Fescue","Festuca ovina","Species","FestucaOvina",99004047,13,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Festuca.rubra","Red Fescue","Festuca rubra","Species","FestucaRubra",99004048,142,60,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Festuca.saximontana","Rocky Mountain Fescue","Festuca saximontana","Species","FestucaSaximontana",99004050,232,82,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Floribunda","Floribunda rose","Floribunda","Genus","Floribunda",99003110,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Fragaria.vesca.virginiana","Woodland Strawberry","Fragaria vesca/virginiana","Species","FragariaVesca",99003589,2439,771,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Fraxinus","Ashes","Fraxinus","Genus","Fraxinus",99002767,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Fraxinus.americana","White Ash","Fraxinus americana","Species","FraxinusAmericana",99002769,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Fraxinus.pennsylvanica","Green Ash","Fraxinus pennsylvanica","Species","FraxinusPennsylvanica",99002768,9,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Gaillardia.aristata","Gaillardia","Gaillardia aristata","Species","GaillardiaAristata",99004583,353,137,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Galearis.rotundifolia",NA,"Galearis rotundifolia","Species","GalearisRotundifolia",99005183,66,32,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Galeopsis","Hempnettle","Galeopsis","Genus","Galeopsis",99002681,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Galeopsis.tetrahit","Hemp Nettle","Galeopsis tetrahit","Species","GaleopsisTetrahit",99002682,357,160,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Galium","Bedstraw","Galium","Galium","Galium",99005090,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Galium.aparine.spurium","Cleavers","Galium aparine/spurium","Species","GaliumAparine",99005089,188,67,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Galium.boreale","Northern Bedstraw","Galium boreale","Species","GaliumBoreale",99005091,2334,762,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Galium.labradoricum","Labrador Bedstraw","Galium labradoricum","Species","GaliumLabradoricum",99005092,65,27,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Galium.trifidum","Small Bedstraw","Galium trifidum","Species","GaliumTrifidum",99005093,441,181,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Galium.triflorum","Sweet Scented Bedstraw","Galium triflorum","Species","GaliumTriflorum",99005094,1191,430,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Gaultheria.hispidula","Creeping Snowberry","Gaultheria hispidula","Species","GaultheriaHispidula",99004638,41,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Gentiana","Gentians","Gentiana","Genus","Gentiana",99005034,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Gentiana.affinis","Prairie Gentian","Gentiana affinis","Species","GentianaAffinis",99005035,4,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Gentianella.amarella","Felwort","Gentianella amarella","Species","GentianellaAmarella",99005031,83,45,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Gentianopsis.dentosa","Northern Fringed Gentian","Gentianopsis dentosa","Species","GentianopsisDentosa",99005417,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Geocaulon","False Toadflaxes","Geocaulon","Genus","Geocaulon",99004811,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Geocaulon.lividum","Northern Bastard Toadflax","Geocaulon lividum","Species","GeocaulonLividum",99004812,563,241,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Geranium","Geraniums","Geranium","Genus","Geranium",99003792,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Geranium.bicknellii","Bicknell's Geranium","Geranium bicknellii","Species","GeraniumBicknellii",99003794,144,67,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Geranium.pratense","Meadow Crane's Bill","Geranium pratense","Species","GeraniumPratense",99003793,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Geranium.richardsonii","Wild White Geranium","Geranium richardsonii","Species","GeraniumRichardsonii",99003796,75,24,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Geranium.viscosissimum","Sticky Purple Geranium","Geranium viscosissimum","Species","GeraniumViscosissimum",99003797,64,26,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Geum","Avens","Geum","Genus","Geum",99003652,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Geum.aleppicum.macrophyllum.rivale","Yellow Avens","Geum aleppicum/macrophyllum/rivale","Species","GeumAleppicum",99003653,708,314,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Geum.triflorum","Three Flowered Avens","Geum triflorum","Species","GeumTriflorum",99003656,328,129,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Glechoma.hederacea",NA,"Glechoma hederacea","Species","GlechomaHederacea",99005120,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Glyceria","Mannagrasses","Glyceria","Genus","Glyceria",99003900,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Glyceria.borealis","Northern Manna Grass","Glyceria borealis","Species","GlyceriaBorealis",99003901,9,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Glyceria.grandis","Common Tall Manna Grass","Glyceria grandis","Species","GlyceriaGrandis",99003902,104,54,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Glyceria.pulchella","Graceful Manna Grass","Glyceria pulchella","Species","GlyceriaPulchella",99003903,33,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Glyceria.striata","Fowl Manna Grass","Glyceria striata","Species","GlyceriaStriata",99003904,55,27,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Glycyrrhiza.lepidota","Wild Licorice","Glycyrrhiza lepidota","Species","GlycyrrhizaLepidota",99003684,106,51,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Gnaphalium","Cudweeds","Gnaphalium","Genus","Gnaphalium",99004405,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Gnaphalium.palustre","Marsh Cudweed","Gnaphalium palustre","Species","GnaphaliumPalustre",99004406,46,24,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Gnaphalium.uliginosum","Low Cudweed","Gnaphalium uliginosum","Species","GnaphaliumUliginosum",99004407,23,13,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Exotic",TRUE,NA
"Goodyera","Rattlesnake Plantains","Goodyera","Genus","Goodyera",99003810,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Goodyera.oblongifolia","Rattlesnake Plantain","Goodyera oblongifolia","Species","GoodyeraOblongifolia",99003811,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Goodyera.repens","Lesser Rattlesnake Plantain","Goodyera repens","Species","GoodyeraRepens",99003812,128,75,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Gratiola.neglecta","Clammy Hedge Hyssop","Gratiola neglecta","Species","GratiolaNeglecta",99002791,12,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Grindelia.squarrosa","Gumweed","Grindelia squarrosa","Species","GrindeliaSquarrosa",99004409,418,148,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Gutierrezia.sarothrae","Broomweed","Gutierrezia sarothrae","Species","GutierreziaSarothrae",99004411,314,113,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Gymnocarpium","Oak Ferns","Gymnocarpium","Genus","Gymnocarpium",17578,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Gymnocarpium.dryopteris","Oak Fern","Gymnocarpium dryopteris","Species","GymnocarpiumDryopteris",17579,281,131,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Gypsophila.paniculata","Common Baby's Breath","Gypsophila paniculata","Species","GypsophilaPaniculata",99004294,10,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Hackelia.deflexa","Nodding Stickseed","Hackelia deflexa","Species","HackeliaDeflexa",99002714,24,15,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Halenia.deflexa","Spurred Gentian","Halenia deflexa","Species","HaleniaDeflexa",99005033,131,66,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Hedeoma.hispida","False Pennyroyal","Hedeoma hispida","Species","HedeomaHispida",99005268,20,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Hedysarum.alpinum","Alpine Hedysarum","Hedysarum alpinum","Species","HedysarumAlpinum",99003740,123,58,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Hedysarum.boreale","Northern Hedysarum","Hedysarum boreale","Species","HedysarumBoreale",99003741,10,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Hedysarum.sulphurescens","Yellow Hedysarum","Hedysarum sulphurescens","Species","HedysarumSulphurescens",99003742,12,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Helenium.autumnale","Sneezeweed","Helenium autumnale","Species","HeleniumAutumnale",99004413,7,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Helianthus","Sunflowers","Helianthus","Genus","Helianthus",99004414,9,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Helianthus.annuus","Common Annual Sunflower","Helianthus annuus","Species","HelianthusAnnuus",99004416,17,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Helianthus.nuttallii","Common Tall Sunflower","Helianthus nuttallii","Species","HelianthusNuttallii",99004417,8,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Helianthus.pauciflorus","Rhombic Leaved Sunflower","Helianthus pauciflorus","Species","HelianthusPauciflorus",99004419,16,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Helianthus.petiolaris","Prairie Sunflower","Helianthus petiolaris","Species","HelianthusPetiolaris",99004420,7,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Helictotrichon.sempervirens","Blue Oat Grass","Helictotrichon sempervirens","Species","HelictotrichonSempervirens",99005419,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Hemerocallis.Stella.de.Oro.","Daylily","Hemerocallis 'Stella de Oro'","Species","HemerocallisStella",99003111,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Heracleum","Cow Parsnips","Heracleum","Genus","Heracleum",99004704,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Heracleum.sphondylium","Cow Parsnip","Heracleum sphondylium","Species","HeracleumSphondylium",99004706,405,149,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Hesperis.matronalis","Dame's Rocket","Hesperis matronalis","Species","HesperisMatronalis",99001997,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Hesperostipa.comata.curtiseta","Needle and Thread","Hesperostipa comata/curtiseta","Species","HesperostipaComata",99003908,678,197,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Hesperostipa.spartea","Porcupinegrass","Hesperostipa spartea","Species","HesperostipaSpartea",99003906,36,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Heterotheca.villosa","Golden Aster","Heterotheca villosa","Species","HeterothecaVillosa",99004424,494,168,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Heuchera","Alumroots","Heuchera","Genus","Heuchera",99005213,6,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Heuchera.cylindrica","Sticky Alumroot","Heuchera cylindrica","Species","HeucheraCylindrica",99005215,10,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Heuchera.richardsonii",NA,"Heuchera richardsonii","Species","HeucheraParvifolia",99005216,155,77,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Hieracium","Hawkweeds","Hieracium","Genus","Hieracium",99004425,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Hieracium.albiflorum","White Hawkweed","Hieracium albiflorum","Species","HieraciumAlbiflorum",99004427,11,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Hieracium.aurantiacum","Orange Hawkweed","Hieracium aurantiacum","Species","HieraciumAurantiacum",99004428,7,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Hieracium.triste","Slender Hawkweed","Hieracium triste","Species","HieraciumTriste",99004429,4,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Hieracium.umbellatum","Narrow Leaved Hawkweed","Hieracium umbellatum","Species","HieraciumUmbellatum",99004430,635,286,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Hippophae.rhamnoides","Sea Buckthorn","Hippophae rhamnoides","Species","HippophaeRhamnoides",99003666,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Hippuris.vulgaris","Common Mare's Tail","Hippuris vulgaris","Species","HippurisVulgaris",99002798,65,34,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Hordeum.jubatum","Foxtail Barley","Hordeum jubatum","Species","HordeumJubatum",99003911,915,351,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Hordeum.vulgare","Cultivated Barley","Hordeum vulgare","Species","HordeumVulgare",99003912,259,78,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Exotic",TRUE,NA
"Hosta","Hostas","Hosta","Genus","Hosta",99004990,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Houstonia.longifolia","Longleaf Bluets","Houstonia longifolia","Species","HoustoniaLongifolia",99005096,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Hudsonia.tomentosa","Sand Heather","Hudsonia tomentosa","Species","HudsoniaTomentosa",99003778,43,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Humulus.lupulus","Hops","Humulus lupulus","Species","HumulusLupulus",99005421,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Hydrophyllum","Waterleafs","Hydrophyllum","Genus","Hydrophyllum",99002780,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Hymenoxys.richardsonii","Colorado Rubber Plant","Hymenoxys richardsonii","Species","HymenoxysRichardsonii",99004432,53,23,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Hyoscyamus.niger","Black Henbane","Hyoscyamus niger","Species","HyoscyamusNiger",99005423,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Hypericum.majus","Large Canada St. John's Wort","Hypericum majus","Species","HypericumMajus",99005127,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Hypopitys.monotropa",NA,"Hypopitys monotropa","Species","HypopitysMonotropa",99005252,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Impatiens","Touch-me-nots","Impatiens","Genus","Impatiens",99004633,38,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Impatiens.capensis.noli.tangere","Spotted Touch Me Not","Impatiens capensis/noli-tangere","Species","ImpatiensCapensis",99004634,58,30,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Native",FALSE,NA
"Ipomoea.purpurea","Common Morning Glory","Ipomoea purpurea","Species","IpomoeaPurpurea",99005043,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
"Iris","Irises","Iris","Genus","Iris",99003802,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Isoetes.echinospora","Northern Quillwort","Isoetes echinospora","Species","IsoetesEchinospora",99005170,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Iva.axillaris","Povertyweed","Iva axillaris","Species","IvaAxillaris",99004434,17,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Juncus","Rushes","Juncus","Genus","Juncus",99003860,11,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Juncus.albescens","White Rush","Juncus albescens","Species","JuncusAlbescens",99003863,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Juncus.alpinoarticulatus","Alpine Rush","Juncus alpinoarticulatus","Species","JuncusAlpinoarticulatus",99003864,25,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Juncus.arcticus","Wire rush","Juncus arcticus","Species","JuncusArcticus",99005316,322,139,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Native",FALSE,NA
"Juncus.bufonius","Toad Rush","Juncus bufonius","Species","JuncusBufonius",99003866,56,30,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Juncus.confusus","Few Flowered Rush","Juncus confusus","Species","JuncusConfusus",99003867,13,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Juncus.dudleyi","Dudley's Rush","Juncus dudleyi","Species","JuncusDudleyi",99003868,11,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Juncus.filiformis","Thread Rush","Juncus filiformis","Species","JuncusFiliformis",99003869,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Juncus.longistylis","Long Styled Rush","Juncus longistylis","Species","JuncusLongistylis",99003870,6,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Juncus.nodosus","Knotted Rush","Juncus nodosus","Species","JuncusNodosus",99003871,15,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Native",FALSE,NA
"Juncus.tenuis","Slender Rush","Juncus tenuis","Species","JuncusTenuis",99003872,72,36,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Native",FALSE,NA
"Juncus.vaseyi","Big Head Rush","Juncus vaseyi","Species","JuncusVaseyi",99003874,21,15,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Native",FALSE,NA
"Juniperus","Junipers","Juniperus","Genus","Juniperus",99004844,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
"Juniperus.chinensis","Chinese Juniper","Juniperus chinensis","Species","JuniperusChinensis",99004845,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Exotic",TRUE,NA
